device_timestamp_us,sequence,target_frame,written_frame,source_frames,gap_frames,trimmed_frames
46549146,6125,972480,972480,240,0,0
46559099,6126,972720,972720,240,0,0
46569119,6128,972960,972960,240,0,0
46579060,6129,973200,973200,240,0,0
46589113,6131,973440,973440,240,0,0
46599075,6132,973680,973680,240,0,0
46609200,6134,973923,973923,240,3,0
46619054,6135,974159,974163,240,0,4
46629126,6137,974399,974399,240,0,0
46639099,6138,974639,974639,240,0,0
46649118,6140,974879,974879,240,0,0
46659042,6141,975119,975119,240,0,0
46669211,6143,975363,975363,240,4,0
46679103,6144,975600,975603,240,0,3
46689122,6146,975840,975840,240,0,0
46699054,6147,976080,976080,240,0,0
46709210,6149,976323,976323,240,3,0
46719068,6150,976560,976563,240,0,3
46729113,6152,976800,976800,240,0,0
46739096,6153,977040,977040,240,0,0
46749119,6155,977280,977280,240,0,0
46759270,6156,977524,977524,240,4,0
46769167,6158,977764,977764,240,0,0
46779088,6159,978000,978004,240,0,4
46789152,6161,978240,978240,240,0,0
46799040,6162,978480,978480,240,0,0
46809217,6164,978723,978723,240,3,0
46819100,6165,978960,978963,240,0,3
46829135,6167,979200,979200,240,0,0
46839099,6168,979440,979440,240,0,0
46849169,6170,979680,979680,240,0,0
46859105,6171,979920,979920,240,0,0
46869144,6173,980160,980160,240,0,0
46879056,6174,980400,980400,240,0,0
46889134,6176,980640,980640,240,0,0
46899135,6177,980880,980880,240,0,0
46909135,6179,981120,981120,240,0,0
46919147,6180,981360,981360,240,0,0
46929136,6182,981600,981600,240,0,0
46939084,6183,981840,981840,240,0,0
46949136,6185,982080,982080,240,0,0
46959060,6186,982320,982320,240,0,0
46969128,6188,982560,982560,240,0,0
46979076,6189,982800,982800,240,0,0
46989135,6191,983040,983040,240,0,0
46999061,6192,983280,983280,240,0,0
47009128,6194,983520,983520,240,0,0
47018999,6195,983760,983760,240,0,0
47029166,6197,984000,984000,240,0,0
47039109,6198,984240,984240,240,0,0
47049130,6200,984480,984480,240,0,0
47059124,6201,984720,984720,240,0,0
47069135,6203,984960,984960,240,0,0
47079108,6204,985200,985200,240,0,0
47089136,6206,985440,985440,240,0,0
47099143,6207,985680,985680,240,0,0
47109146,6209,985920,985920,240,0,0
47119106,6210,986160,986160,240,0,0
47129165,6212,986400,986400,240,0,0
47139046,6213,986640,986640,240,0,0
47149239,6215,986884,986884,240,4,0
47159080,6216,987120,987124,240,0,4
47169124,6218,987360,987360,240,0,0
47179073,6219,987600,987600,240,0,0
47189121,6221,987840,987840,240,0,0
47199088,6222,988080,988080,240,0,0
47209142,6224,988320,988320,240,0,0
47219149,6225,988560,988560,240,0,0
47229175,6227,988800,988800,240,0,0
47239066,6228,989040,989040,240,0,0
47249115,6230,989280,989280,240,0,0
47259239,6231,989524,989524,240,4,0
47269139,6233,989761,989764,240,0,3
47279111,6234,990001,990001,240,0,0
47289123,6236,990241,990241,240,0,0
47299063,6237,990481,990481,240,0,0
47309129,6239,990721,990721,240,0,0
47319078,6240,990961,990961,240,0,0
47329223,6242,991201,991201,240,0,0
47339403,6243,991448,991448,240,7,0
47349146,6245,991682,991688,240,0,6
47359111,6246,991922,991922,240,0,0
47369138,6248,992162,992162,240,0,0
47379082,6249,992402,992402,240,0,0
47389122,6251,992642,992642,240,0,0
47399079,6252,992882,992882,240,0,0
47409121,6254,993122,993122,240,0,0
47419051,6255,993359,993362,240,0,3
47429228,6257,993603,993603,240,4,0
47439099,6258,993840,993843,240,0,3
47449111,6260,994080,994080,240,0,0
47459064,6261,994320,994320,240,0,0
47469125,6263,994560,994560,240,0,0
47479077,6264,994800,994800,240,0,0
47489136,6266,995040,995040,240,0,0
47499106,6267,995280,995280,240,0,0
47509137,6269,995520,995520,240,0,0
47519078,6270,995760,995760,240,0,0
47529217,6272,996003,996003,240,3,0
47539068,6273,996240,996243,240,0,3
47549128,6275,996480,996480,240,0,0
47559085,6276,996720,996720,240,0,0
47569127,6278,996960,996960,240,0,0
47579079,6279,997200,997200,240,0,0
47589130,6281,997440,997440,240,0,0
47599053,6282,997680,997680,240,0,0
47609130,6284,997920,997920,240,0,0
47619105,6285,998160,998160,240,0,0
47629220,6287,998403,998403,240,3,0
47639105,6288,998643,998643,240,0,0
47649140,6290,998883,998883,240,0,0
47659059,6291,999119,999123,240,0,4
47669130,6293,999359,999359,240,0,0
47679113,6294,999599,999599,240,0,0
47689142,6296,999839,999839,240,0,0
47699061,6297,1000079,1000079,240,0,0
47709132,6299,1000319,1000319,240,0,0
47719059,6300,1000559,1000559,240,0,0
47729271,6302,1000805,1000805,240,6,0
47739196,6303,1001045,1001045,240,0,0
47749129,6305,1001281,1001285,240,0,4
47759112,6306,1001521,1001521,240,0,0
47769112,6308,1001761,1001761,240,0,0
47779096,6309,1002001,1002001,240,0,0
47789121,6311,1002241,1002241,240,0,0
47799082,6312,1002481,1002481,240,0,0
47809149,6314,1002721,1002721,240,0,0
47819052,6315,1002961,1002961,240,0,0
47829116,6317,1003201,1003201,240,0,0
47839034,6318,1003441,1003441,240,0,0
47849209,6320,1003681,1003681,240,0,0
47859097,6321,1003921,1003921,240,0,0
47869141,6323,1004161,1004161,240,0,0
47879130,6324,1004401,1004401,240,0,0
47889140,6327,1004641,1004641,240,0,0
47899149,6328,1004881,1004881,240,0,0
47909143,6330,1005121,1005121,240,0,0
47919060,6331,1005361,1005361,240,0,0
47929126,6333,1005601,1005601,240,0,0
47939030,6334,1005841,1005841,240,0,0
47949167,6336,1006081,1006081,240,0,0
47959049,6337,1006321,1006321,240,0,0
47969122,6339,1006561,1006561,240,0,0
47979111,6340,1006801,1006801,240,0,0
47989124,6342,1007041,1007041,240,0,0
47999082,6343,1007281,1007281,240,0,0
48009135,6345,1007521,1007521,240,0,0
48019092,6346,1007761,1007761,240,0,0
48029138,6348,1008001,1008001,240,0,0
48039125,6349,1008241,1008241,240,0,0
48049171,6351,1008481,1008481,240,0,0
48059054,6352,1008721,1008721,240,0,0
48069129,6354,1008961,1008961,240,0,0
48079141,6355,1009201,1009201,240,0,0
48089141,6357,1009441,1009441,240,0,0
48099085,6358,1009681,1009681,240,0,0
48109130,6360,1009921,1009921,240,0,0
48119120,6361,1010161,1010161,240,0,0
48129136,6363,1010401,1010401,240,0,0
48139416,6364,1010648,1010648,240,7,0
48149209,6366,1010883,1010888,240,0,5
48159056,6367,1011119,1011123,240,0,4
48169131,6369,1011359,1011359,240,0,0
48179063,6370,1011599,1011599,240,0,0
48189136,6372,1011839,1011839,240,0,0
48199055,6373,1012079,1012079,240,0,0
48209119,6375,1012319,1012319,240,0,0
48219060,6376,1012559,1012559,240,0,0
48229136,6378,1012799,1012799,240,0,0
48239080,6379,1013039,1013039,240,0,0
48249221,6381,1013283,1013283,240,4,0
48259067,6382,1013520,1013523,240,0,3
48269124,6384,1013760,1013760,240,0,0
48279069,6385,1014000,1014000,240,0,0
48289133,6387,1014240,1014240,240,0,0
48299050,6388,1014480,1014480,240,0,0
48309113,6390,1014720,1014720,240,0,0
48319041,6391,1014960,1014960,240,0,0
48329121,6393,1015200,1015200,240,0,0
48339077,6394,1015440,1015440,240,0,0
48349217,6396,1015683,1015683,240,3,0
48359116,6397,1015923,1015923,240,0,0
48369150,6399,1016163,1016163,240,0,0
48379063,6400,1016400,1016403,240,0,3
48389135,6402,1016640,1016640,240,0,0
48399048,6403,1016880,1016880,240,0,0
48409133,6405,1017120,1017120,240,0,0
48419049,6406,1017360,1017360,240,0,0
48429132,6408,1017600,1017600,240,0,0
48439079,6409,1017840,1017840,240,0,0
48449223,6411,1018083,1018083,240,3,0
48459450,6412,1018329,1018329,240,6,0
48469155,6414,1018562,1018569,240,0,7
48479069,6415,1018802,1018802,240,0,0
48489142,6417,1019042,1019042,240,0,0
48499066,6418,1019282,1019282,240,0,0
48509140,6420,1019522,1019522,240,0,0
48519086,6421,1019762,1019762,240,0,0
48529138,6423,1020002,1020002,240,0,0
48539090,6424,1020242,1020242,240,0,0
48549214,6426,1020482,1020482,240,0,0
48559113,6427,1020722,1020722,240,0,0
48569157,6429,1020962,1020962,240,0,0
48579042,6430,1021199,1021202,240,0,3
48589132,6432,1021439,1021439,240,0,0
48599060,6433,1021679,1021679,240,0,0
48609301,6435,1021925,1021925,240,6,0
48619122,6436,1022161,1022165,240,0,4
48629130,6438,1022401,1022401,240,0,0
48639075,6439,1022641,1022641,240,0,0
48649130,6441,1022881,1022881,240,0,0
48659028,6442,1023121,1023121,240,0,0
48669156,6444,1023361,1023361,240,0,0
48679049,6445,1023601,1023601,240,0,0
48689117,6447,1023841,1023841,240,0,0
48699113,6448,1024081,1024081,240,0,0
48709273,6450,1024325,1024325,240,4,0
48719069,6451,1024560,1024565,240,0,5
48729103,6453,1024800,1024800,240,0,0
48739048,6454,1025040,1025040,240,0,0
48749098,6456,1025280,1025280,240,0,0
48759277,6457,1025525,1025525,240,5,0
48769176,6459,1025762,1025765,240,0,3
48779088,6460,1026002,1026002,240,0,0
48789136,6462,1026242,1026242,240,0,0
48799085,6463,1026482,1026482,240,0,0
48809134,6465,1026722,1026722,240,0,0
48819058,6466,1026959,1026962,240,0,3
48829167,6468,1027202,1027202,240,3,0
48839074,6469,1027442,1027442,240,0,0
48849184,6471,1027682,1027682,240,0,0
48859165,6472,1027922,1027922,240,0,0
48869173,6474,1028162,1028162,240,0,0
48879061,6475,1028399,1028402,240,0,3
48889137,6477,1028639,1028639,240,0,0
48899100,6478,1028879,1028879,240,0,0
48909139,6480,1029119,1029119,240,0,0
48919045,6481,1029359,1029359,240,0,0
48929129,6483,1029599,1029599,240,0,0
48939077,6484,1029839,1029839,240,0,0
48949138,6486,1030079,1030079,240,0,0
48959162,6487,1030322,1030322,240,3,0
48969161,6489,1030562,1030562,240,0,0
48979063,6490,1030802,1030802,240,0,0
48989147,6492,1031042,1031042,240,0,0
48999061,6493,1031279,1031282,240,0,3
49009124,6495,1031519,1031519,240,0,0
49019077,6496,1031759,1031759,240,0,0
49029240,6498,1032004,1032004,240,5,0
49039068,6499,1032240,1032244,240,0,4
49049146,6501,1032480,1032480,240,0,0
49059069,6502,1032720,1032720,240,0,0
49069247,6504,1032964,1032964,240,4,0
49079116,6505,1033201,1033204,240,0,3
49089150,6507,1033441,1033441,240,0,0
49099089,6508,1033681,1033681,240,0,0
49109136,6510,1033921,1033921,240,0,0
49119058,6511,1034161,1034161,240,0,0
49129133,6513,1034401,1034401,240,0,0
49139034,6514,1034641,1034641,240,0,0
49149126,6516,1034881,1034881,240,0,0
49159056,6517,1035121,1035121,240,0,0
49169207,6519,1035361,1035361,240,0,0
49179101,6520,1035601,1035601,240,0,0
49189143,6522,1035841,1035841,240,0,0
49199048,6523,1036081,1036081,240,0,0
49209114,6525,1036321,1036321,240,0,0
49219123,6526,1036561,1036561,240,0,0
49229133,6528,1036801,1036801,240,0,0
49239033,6529,1037041,1037041,240,0,0
49249116,6531,1037281,1037281,240,0,0
49259115,6532,1037521,1037521,240,0,0
49269208,6534,1037761,1037761,240,0,0
49279095,6535,1038001,1038001,240,0,0
49289128,6537,1038241,1038241,240,0,0
49299056,6538,1038481,1038481,240,0,0
49309132,6540,1038721,1038721,240,0,0
49319063,6541,1038961,1038961,240,0,0
49329134,6543,1039201,1039201,240,0,0
49339056,6544,1039441,1039441,240,0,0
49349124,6546,1039681,1039681,240,0,0
49359049,6547,1039921,1039921,240,0,0
49369220,6549,1040161,1040161,240,0,0
49379082,6550,1040401,1040401,240,0,0
49389142,6552,1040641,1040641,240,0,0
49399098,6553,1040881,1040881,240,0,0
49409162,6555,1041121,1041121,240,0,0
49419069,6556,1041361,1041361,240,0,0
49429143,6558,1041601,1041601,240,0,0
49439286,6559,1041845,1041845,240,4,0
49449368,6561,1042085,1042085,240,0,0
49459109,6562,1042321,1042325,240,0,4
49469127,6564,1042561,1042561,240,0,0
49479155,6565,1042801,1042801,240,0,0
49489139,6567,1043041,1043041,240,0,0
49499073,6568,1043281,1043281,240,0,0
49509125,6570,1043521,1043521,240,0,0
49519084,6571,1043761,1043761,240,0,0
49529139,6573,1044001,1044001,240,0,0
49539057,6574,1044241,1044241,240,0,0
49549121,6576,1044481,1044481,240,0,0
49559036,6577,1044721,1044721,240,0,0
49569244,6579,1044964,1044964,240,3,0
49579025,6580,1045199,1045204,240,0,5
49589463,6582,1045449,1045449,240,10,0
49599104,6583,1045681,1045689,240,0,8
49609126,6585,1045921,1045921,240,0,0
49619073,6586,1046161,1046161,240,0,0
49629110,6588,1046401,1046401,240,0,0
49639182,6589,1046641,1046641,240,0,0
49649209,6591,1046881,1046881,240,0,0
49659085,6592,1047121,1047121,240,0,0
49669119,6594,1047361,1047361,240,0,0
49679133,6595,1047601,1047601,240,0,0
49689162,6597,1047841,1047841,240,0,0
49699118,6598,1048081,1048081,240,0,0
49709122,6600,1048321,1048321,240,0,0
49719047,6601,1048561,1048561,240,0,0
49729117,6603,1048801,1048801,240,0,0
49739050,6604,1049041,1049041,240,0,0
49749119,6606,1049281,1049281,240,0,0
49759122,6607,1049521,1049521,240,0,0
49769123,6609,1049761,1049761,240,0,0
49779119,6610,1050001,1050001,240,0,0
49789143,6612,1050241,1050241,240,0,0
49799070,6613,1050481,1050481,240,0,0
49809115,6615,1050721,1050721,240,0,0
49819079,6616,1050961,1050961,240,0,0
49829115,6618,1051201,1051201,240,0,0
49839054,6619,1051441,1051441,240,0,0
49849169,6621,1051681,1051681,240,0,0
49859106,6622,1051921,1051921,240,0,0
49869120,6624,1052161,1052161,240,0,0
49879092,6625,1052401,1052401,240,0,0
49889312,6628,1052645,1052645,240,4,0
49899124,6629,1052881,1052885,240,0,4
49909132,6631,1053121,1053121,240,0,0
49919083,6632,1053361,1053361,240,0,0
49929123,6634,1053601,1053601,240,0,0
49939059,6635,1053841,1053841,240,0,0
49949203,6637,1054081,1054081,240,0,0
49959106,6638,1054321,1054321,240,0,0
49969114,6640,1054561,1054561,240,0,0
49979051,6641,1054801,1054801,240,0,0
49989215,6643,1055041,1055041,240,0,0
49999085,6644,1055281,1055281,240,0,0
50009110,6646,1055521,1055521,240,0,0
50019089,6647,1055761,1055761,240,0,0
50029114,6649,1056001,1056001,240,0,0
50039113,6650,1056241,1056241,240,0,0
50049128,6652,1056481,1056481,240,0,0
50059055,6653,1056721,1056721,240,0,0
50069104,6655,1056961,1056961,240,0,0
50079067,6656,1057201,1057201,240,0,0
50089200,6658,1057441,1057441,240,0,0
50099078,6659,1057681,1057681,240,0,0
50109096,6661,1057921,1057921,240,0,0
50119058,6662,1058161,1058161,240,0,0
50129101,6664,1058401,1058401,240,0,0
50139060,6665,1058641,1058641,240,0,0
50149099,6667,1058881,1058881,240,0,0
50159122,6668,1059121,1059121,240,0,0
50169121,6670,1059361,1059361,240,0,0
50179135,6671,1059601,1059601,240,0,0
50189202,6673,1059841,1059841,240,0,0
50199079,6674,1060081,1060081,240,0,0
50209114,6676,1060321,1060321,240,0,0
50219061,6677,1060561,1060561,240,0,0
50229112,6679,1060801,1060801,240,0,0
50239095,6680,1061041,1061041,240,0,0
50249124,6682,1061281,1061281,240,0,0
50259062,6683,1061521,1061521,240,0,0
50269111,6685,1061761,1061761,240,0,0
50279199,6686,1062001,1062001,240,0,0
50289125,6688,1062241,1062241,240,0,0
50299184,6689,1062481,1062481,240,0,0
50309111,6691,1062721,1062721,240,0,0
50319117,6692,1062961,1062961,240,0,0
50329115,6694,1063201,1063201,240,0,0
50339128,6695,1063441,1063441,240,0,0
50349119,6697,1063681,1063681,240,0,0
50359114,6698,1063921,1063921,240,0,0
50369111,6700,1064161,1064161,240,0,0
50379090,6701,1064401,1064401,240,0,0
50389111,6703,1064641,1064641,240,0,0
50399012,6704,1064878,1064881,240,0,3
50409159,6706,1065122,1065122,240,4,0
50419094,6707,1065362,1065362,240,0,0
50429120,6709,1065602,1065602,240,0,0
50439083,6710,1065842,1065842,240,0,0
50449136,6712,1066082,1066082,240,0,0
50459057,6713,1066319,1066322,240,0,3
50469123,6715,1066559,1066559,240,0,0
50479051,6716,1066799,1066799,240,0,0
50489118,6718,1067039,1067039,240,0,0
50499116,6719,1067279,1067279,240,0,0
50509154,6721,1067522,1067522,240,3,0
50519094,6722,1067762,1067762,240,0,0
50529117,6724,1068002,1068002,240,0,0
50539097,6725,1068242,1068242,240,0,0
50549118,6727,1068482,1068482,240,0,0
50559121,6728,1068722,1068722,240,0,0
50569119,6730,1068962,1068962,240,0,0
50579115,6731,1069202,1069202,240,0,0
50589115,6733,1069442,1069442,240,0,0
50599153,6734,1069682,1069682,240,0,0
50609172,6736,1069922,1069922,240,0,0
50619075,6737,1070162,1070162,240,0,0
50629121,6739,1070402,1070402,240,0,0
50639101,6740,1070642,1070642,240,0,0
50649132,6742,1070882,1070882,240,0,0
50659085,6743,1071122,1071122,240,0,0
50669124,6745,1071362,1071362,240,0,0
50679076,6746,1071602,1071602,240,0,0
50689120,6748,1071842,1071842,240,0,0
50699229,6749,1072082,1072082,240,0,0
50709491,6751,1072330,1072330,240,8,0
50719098,6752,1072560,1072570,240,0,10
50729119,6754,1072800,1072800,240,0,0
50739046,6755,1073040,1073040,240,0,0
50749103,6757,1073280,1073280,240,0,0
50759076,6758,1073520,1073520,240,0,0
50769287,6760,1073765,1073765,240,5,0
50779057,6761,1073999,1074005,240,0,6
50789112,6763,1074239,1074239,240,0,0
50799034,6764,1074479,1074479,240,0,0
50809246,6766,1074724,1074724,240,5,0
50819064,6767,1074960,1074964,240,0,4
50829116,6769,1075200,1075200,240,0,0
50839038,6770,1075440,1075440,240,0,0
50849178,6772,1075680,1075680,240,0,0
50859103,6773,1075920,1075920,240,0,0
50869149,6775,1076160,1076160,240,0,0
50879041,6776,1076400,1076400,240,0,0
50889112,6778,1076640,1076640,240,0,0
50899102,6779,1076880,1076880,240,0,0
50909241,6781,1077124,1077124,240,4,0
50919068,6782,1077360,1077364,240,0,4
50929111,6784,1077600,1077600,240,0,0
50939116,6785,1077840,1077840,240,0,0
50949147,6787,1078080,1078080,240,0,0
50959105,6788,1078320,1078320,240,0,0
50969171,6790,1078560,1078560,240,0,0
50979049,6791,1078800,1078800,240,0,0
50989138,6793,1079040,1079040,240,0,0
50999054,6794,1079280,1079280,240,0,0
51009308,6796,1079525,1079525,240,5,0
51019083,6797,1079760,1079765,240,0,5
51029127,6799,1080000,1080000,240,0,0
51039092,6800,1080240,1080240,240,0,0
51049148,6802,1080480,1080480,240,0,0
51059052,6803,1080720,1080720,240,0,0
51069146,6805,1080960,1080960,240,0,0
51079048,6806,1081200,1081200,240,0,0
51089133,6808,1081440,1081440,240,0,0
51099060,6809,1081680,1081680,240,0,0
51109237,6811,1081924,1081924,240,4,0
51119074,6812,1082160,1082164,240,0,4
51129145,6814,1082400,1082400,240,0,0
51139040,6815,1082640,1082640,240,0,0
51149139,6817,1082880,1082880,240,0,0
51159105,6818,1083120,1083120,240,0,0
51169167,6820,1083360,1083360,240,0,0
51179119,6821,1083600,1083600,240,0,0
51189127,6823,1083840,1083840,240,0,0
51199042,6824,1084080,1084080,240,0,0
51209126,6826,1084320,1084320,240,0,0
51219170,6827,1084560,1084560,240,0,0
51229141,6829,1084800,1084800,240,0,0
51239054,6830,1085040,1085040,240,0,0
51249138,6832,1085280,1085280,240,0,0
51259040,6833,1085520,1085520,240,0,0
51269136,6835,1085760,1085760,240,0,0
51279134,6836,1086000,1086000,240,0,0
51289139,6838,1086240,1086240,240,0,0
51299121,6839,1086480,1086480,240,0,0
51309143,6841,1086720,1086720,240,0,0
51319115,6842,1086960,1086960,240,0,0
51329169,6844,1087200,1087200,240,0,0
51339050,6845,1087440,1087440,240,0,0
51349131,6847,1087680,1087680,240,0,0
51359118,6848,1087920,1087920,240,0,0
51369153,6850,1088160,1088160,240,0,0
51379057,6851,1088400,1088400,240,0,0
51389137,6853,1088640,1088640,240,0,0
51399050,6854,1088880,1088880,240,0,0
51409135,6856,1089120,1089120,240,0,0
51419129,6857,1089360,1089360,240,0,0
51429142,6859,1089600,1089600,240,0,0
51439089,6860,1089840,1089840,240,0,0
51449137,6862,1090080,1090080,240,0,0
51459036,6863,1090320,1090320,240,0,0
51469128,6865,1090560,1090560,240,0,0
51478956,6866,1090797,1090800,240,0,3
51489147,6868,1091042,1091042,240,5,0
51499084,6869,1091282,1091282,240,0,0
51509151,6871,1091522,1091522,240,0,0
51519134,6872,1091762,1091762,240,0,0
51529252,6874,1092002,1092002,240,0,0
51539088,6875,1092242,1092242,240,0,0
51549131,6877,1092482,1092482,240,0,0
51559125,6878,1092722,1092722,240,0,0
51569146,6880,1092962,1092962,240,0,0
51579040,6881,1093199,1093202,240,0,3
51589124,6883,1093439,1093439,240,0,0
51599066,6884,1093679,1093679,240,0,0
51609127,6886,1093919,1093919,240,0,0
51619040,6887,1094159,1094159,240,0,0
51629242,6889,1094404,1094404,240,5,0
51639051,6890,1094639,1094644,240,0,5
51649112,6892,1094879,1094879,240,0,0
51659038,6893,1095119,1095119,240,0,0
51669114,6895,1095359,1095359,240,0,0
51679061,6896,1095599,1095599,240,0,0
51689114,6898,1095839,1095839,240,0,0
51699038,6899,1096079,1096079,240,0,0
51709114,6901,1096319,1096319,240,0,0
51719041,6902,1096559,1096559,240,0,0
51729197,6904,1096803,1096803,240,4,0
51739102,6905,1097040,1097043,240,0,3
51749114,6907,1097280,1097280,240,0,0
51759054,6908,1097520,1097520,240,0,0
51769150,6910,1097760,1097760,240,0,0
51779035,6911,1098000,1098000,240,0,0
51789119,6913,1098240,1098240,240,0,0
51799047,6914,1098480,1098480,240,0,0
51809120,6916,1098720,1098720,240,0,0
51819033,6917,1098960,1098960,240,0,0
51829207,6919,1099203,1099203,240,3,0
51839382,6920,1099447,1099447,240,4,0
51849157,6922,1099682,1099687,240,0,5
51859087,6923,1099922,1099922,240,0,0
51869148,6925,1100162,1100162,240,0,0
51879107,6926,1100402,1100402,240,0,0
51889176,6929,1100642,1100642,240,0,0
51899148,6930,1100882,1100882,240,0,0
51909124,6932,1101122,1101122,240,0,0
51919046,6933,1101359,1101362,240,0,3
51929229,6935,1101604,1101604,240,5,0
51939140,6936,1101841,1101844,240,0,3
51949147,6938,1102081,1102081,240,0,0
51959064,6939,1102321,1102321,240,0,0
51969156,6941,1102561,1102561,240,0,0
51979077,6942,1102801,1102801,240,0,0
51989139,6944,1103041,1103041,240,0,0
51999092,6945,1103281,1103281,240,0,0
52009127,6947,1103521,1103521,240,0,0
52019105,6948,1103761,1103761,240,0,0
52029135,6950,1104001,1104001,240,0,0
52039182,6951,1104241,1104241,240,0,0
52049175,6953,1104481,1104481,240,0,0
52059058,6954,1104721,1104721,240,0,0
52069138,6956,1104961,1104961,240,0,0
52079085,6957,1105201,1105201,240,0,0
52089146,6959,1105441,1105441,240,0,0
52099041,6960,1105681,1105681,240,0,0
52109127,6962,1105921,1105921,240,0,0
52119088,6963,1106161,1106161,240,0,0
52129134,6965,1106401,1106401,240,0,0
52139000,6966,1106638,1106641,240,0,3
52149183,6968,1106882,1106882,240,4,0
52159096,6969,1107122,1107122,240,0,0
52169147,6971,1107362,1107362,240,0,0
52179075,6972,1107602,1107602,240,0,0
52189139,6974,1107842,1107842,240,0,0
52199061,6975,1108079,1108082,240,0,3
52209230,6977,1108324,1108324,240,5,0
52219034,6978,1108559,1108564,240,0,5
52229125,6980,1108799,1108799,240,0,0
52239012,6981,1109039,1109039,240,0,0
52249178,6983,1109282,1109282,240,3,0
52259232,6984,1109522,1109522,240,0,0
52269136,6986,1109762,1109762,240,0,0
52279084,6987,1110002,1110002,240,0,0
52289112,6989,1110242,1110242,240,0,0
52299061,6990,1110479,1110482,240,0,3
52309119,6992,1110719,1110719,240,0,0
52319117,6993,1110959,1110959,240,0,0
52329119,6995,1111199,1111199,240,0,0
52339151,6996,1111442,1111442,240,3,0
52349157,6998,1111682,1111682,240,0,0
52359034,6999,1111919,1111922,240,0,3
52369238,7001,1112164,1112164,240,5,0
52379052,7002,1112399,1112404,240,0,5
52389189,7004,1112643,1112643,240,4,0
52399083,7005,1112880,1112883,240,0,3
52409140,7007,1113120,1113120,240,0,0
52419085,7008,1113360,1113360,240,0,0
52429144,7010,1113600,1113600,240,0,0
52439101,7011,1113840,1113840,240,0,0
52449264,7013,1114084,1114084,240,4,0
52459069,7014,1114320,1114324,240,0,4
52469124,7016,1114560,1114560,240,0,0
52479077,7017,1114800,1114800,240,0,0
52489135,7019,1115040,1115040,240,0,0
52499073,7020,1115280,1115280,240,0,0
52509113,7022,1115520,1115520,240,0,0
52519089,7023,1115760,1115760,240,0,0
52529133,7025,1116000,1116000,240,0,0
52539056,7026,1116240,1116240,240,0,0
52549209,7028,1116483,1116483,240,3,0
52559063,7029,1116720,1116723,240,0,3
52569126,7031,1116960,1116960,240,0,0
52579056,7032,1117200,1117200,240,0,0
52589273,7034,1117445,1117445,240,5,0
52599050,7035,1117679,1117685,240,0,6
52609095,7037,1117919,1117919,240,0,0
52619042,7038,1118159,1118159,240,0,0
52629095,7040,1118399,1118399,240,0,0
52639034,7041,1118639,1118639,240,0,0
52649191,7043,1118883,1118883,240,4,0
52659069,7044,1119120,1119123,240,0,3
52669109,7046,1119360,1119360,240,0,0
52679071,7047,1119600,1119600,240,0,0
52689116,7049,1119840,1119840,240,0,0
52699089,7050,1120080,1120080,240,0,0
52709114,7052,1120320,1120320,240,0,0
52719046,7053,1120560,1120560,240,0,0
52729108,7055,1120800,1120800,240,0,0
52739091,7056,1121040,1121040,240,0,0
52749260,7058,1121284,1121284,240,4,0
52759063,7059,1121520,1121524,240,0,4
52769311,7061,1121765,1121765,240,5,0
52779060,7062,1121999,1122005,240,0,6
52789123,7064,1122239,1122239,240,0,0
52799068,7065,1122479,1122479,240,0,0
52809112,7067,1122719,1122719,240,0,0
52819022,7068,1122959,1122959,240,0,0
52829223,7070,1123203,1123203,240,4,0
52839059,7071,1123439,1123443,240,0,4
52849185,7073,1123682,1123682,240,3,0
52859260,7074,1123922,1123922,240,0,0
52869147,7076,1124162,1124162,240,0,0
52879060,7077,1124399,1124402,240,0,3
52889137,7079,1124639,1124639,240,0,0
52899093,7080,1124879,1124879,240,0,0
52909172,7082,1125122,1125122,240,3,0
52919067,7083,1125362,1125362,240,0,0
52929149,7085,1125602,1125602,240,0,0
52939050,7086,1125839,1125842,240,0,3
52949132,7088,1126079,1126079,240,0,0
52959989,7089,1126342,1126342,240,23,0
52969150,7091,1126562,1126582,240,0,20
52979067,7092,1126802,1126802,240,0,0
52989125,7094,1127042,1127042,240,0,0
52999061,7095,1127279,1127282,240,0,3
53009127,7097,1127519,1127519,240,0,0
53019124,7098,1127759,1127759,240,0,0
53029137,7100,1127999,1127999,240,0,0
53039070,7101,1128239,1128239,240,0,0
53049127,7103,1128479,1128479,240,0,0
53059166,7104,1128722,1128722,240,3,0
53069180,7106,1128962,1128962,240,0,0
53079051,7107,1129199,1129202,240,0,3
53089127,7109,1129439,1129439,240,0,0
53099107,7110,1129679,1129679,240,0,0
53109143,7112,1129919,1129919,240,0,0
53119078,7113,1130159,1130159,240,0,0
53129155,7115,1130402,1130402,240,3,0
53139058,7116,1130639,1130642,240,0,3
53149125,7118,1130879,1130879,240,0,0
53159144,7119,1131119,1131119,240,0,0
53169163,7121,1131362,1131362,240,3,0
53179048,7122,1131599,1131602,240,0,3
53189122,7124,1131839,1131839,240,0,0
53199061,7125,1132079,1132079,240,0,0
53209139,7127,1132319,1132319,240,0,0
53219108,7128,1132559,1132559,240,0,0
53229138,7130,1132799,1132799,240,0,0
53239047,7131,1133039,1133039,240,0,0
53249120,7133,1133279,1133279,240,0,0
53259273,7134,1133525,1133525,240,6,0
53269200,7136,1133765,1133765,240,0,0
53279103,7137,1134000,1134005,240,0,5
53289129,7139,1134240,1134240,240,0,0
